version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_smaller/parametrized/sized_list_1_const,min_len,5.000,1.064,"(500, 500, 500)",,-3.936,0.000,20000,20
final,dumb_iterate_ratios_smaller/parametrized/sized_list_1_const,min_len,5.000,0.000,"(100, 0, 1)",,-5.000,0.006,20000,20
