version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/frequency/depth_tree,h_bal,1.500,0.886,"(500, 500)",,0.614,0.000,0,0
final,greedy_enumerate/frequency/depth_tree,h_bal,1.500,0.976,"(50, 50)",,0.524,0.004,0,0
