version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_smaller/unrolled/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(499.000, 264.000, 116.000, 56.000, 25.000, 14.000, 15.000, 7.000, 2.000, 2.000, 0.000)","(500, 500, 500, 500)", 2700.312,2679.286,0.000,20000,20
final,dumb_iterate_ratios_smaller/unrolled/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(230.000, 176.000, 155.000, 109.000, 94.000, 64.000, 42.000, 38.000, 18.000, 24.000, 50.000)","(25, 75, 25, 75)", 532.542,511.516,0.005,20000,20
