version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,unrolled/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(514.000, 131.000, 78.000, 58.000, 53.000, 76.000, 56.000, 32.000, 2.000, 0.000, 0.000)","(500, 500, 500, 500, 500, 500)", 2339.094,2318.068,0.001,20000,20
final,unrolled/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(167.000, 127.000, 50.000, 159.000, 43.000, 136.000, 39.000, 139.000, 38.000, 102.000, 0.000)","(56, 274, 111, 7, 39, 199)", 373.174,352.148,21.474,20000,20
