version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,unrolled/depth_bst,h_bal,0.300,0.927,"(500, 500, 500, 500, 500, 500)",,0.627,0.001,20000,20
final,unrolled/depth_bst,h_bal,0.300,0.300,"(735, 282, 912, 519, 942, 827)",,0.000,15.626,20000,20
