version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,unrolled/depth_bst,stick,0.800,0.351,"(500, 500, 500, 500, 500, 500)",,0.449,0.001,20000,20
final,unrolled/depth_bst,stick,0.800,0.698,"(287, 626, 425, 4, 577, 63)",,0.102,16.754,20000,20
