version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,unrolled/depth_bst,uni_height,9.000,"(514.000, 131.000, 78.000, 58.000, 53.000, 76.000, 56.000, 32.000, 2.000, 0.000)","(500, 500, 500, 500, 500, 500)", 1843.097,1824.790,0.001,20000,20
final,unrolled/depth_bst,uni_height,9.000,"(212.000, 144.000, 46.000, 102.000, 33.000, 100.000, 74.000, 191.000, 48.000, 50.000)","(150, 508, 711, 446, 232, 623)", 335.561,317.254,19.429,20000,20
