version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/parametrized/sized_list_1_const,nil,0.100,0.503,"(500, 500, 500)",,0.403,0.001,20000,20
final,dumb_iterate_ratios/parametrized/sized_list_1_const,nil,0.100,0.097,"(10, 90, 1)",,0.003,0.020,20000,20
