version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/parametrized/sized_list_1_const,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(512.000, 232.000, 127.000, 70.000, 33.000, 17.000, 6.000, 0.000, 1.000, 1.000, 1.000)","(500, 500, 500)", 2722.554,2701.528,0.000,20000,20
final,dumb_iterate_ratios/parametrized/sized_list_1_const,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(77.000, 75.000, 72.000, 92.000, 85.000, 86.000, 88.000, 91.000, 80.000, 83.000, 171.000)","(0, 100, 100)", 82.158,61.132,0.021,20000,20
