version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_smaller/parametrized/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(506.000, 144.000, 64.000, 62.000, 60.000, 164.000)","(500, 500, 500, 500)", 891.248,877.181,0.000,20000,20
final,dumb_iterate_ratios_smaller/parametrized/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(380.000, 87.000, 80.000, 106.000, 120.000, 227.000)","(25, 75, 100, 0)", 413.204,399.137,0.019,20000,20
