version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_smaller/parametrized/depth_bst,stick,0.500,0.346,"(500, 500, 500, 500)",,0.154,0.000,20000,20
final,dumb_iterate_ratios_smaller/parametrized/depth_bst,stick,0.500,0.358,"(25, 75, 100, 0)",,0.142,0.018,20000,20
