version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w2/unrolled/depth_tree,h_bal,0.300,0.843,"(500, 500, 500, 500, 500, 500)",,0.543,0.000,0,0
final,dumb_enumerate_ratios_w2/unrolled/depth_tree,h_bal,0.300,0.312,"(30, 70, 90, 9, 90, 9)",,0.012,0.138,0,0
