version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w2/unrolled/depth_tree,height,3.000,1.530,"(500, 500, 500, 500, 500, 500)",,1.470,0.001,0,0
final,dumb_enumerate_ratios_w2/unrolled/depth_tree,height,3.000,2.997,"(30, 70, 50, 50, 15, 85)",,0.003,0.135,0,0
