version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_smaller/unrolled/depth_bst,stick,0.500,0.337,"(500, 500, 500, 500, 500, 500)",,0.163,0.000,20000,20
final,dumb_iterate_ratios_smaller/unrolled/depth_bst,stick,0.500,0.492,"(25, 75, 25, 75, 75, 25)",,0.008,0.055,20000,20
