version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w2/unrolled/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(486.000, 125.000, 83.000, 64.000, 66.000, 176.000)","(500, 500, 500, 500, 500, 500)", 788.828,774.761,0.000,0,0
final,dumb_iterate_ratios_w2/unrolled/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(290.000, 222.000, 53.000, 165.000, 48.000, 222.000)","(30, 70, 100, 0, 30, 70)", 290.036,275.969,0.119,0,0
