version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/depth_tree,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(519.000, 120.000, 86.000, 56.000, 25.000, 194.000)","(500, 500)", 995.324,981.257,0.001,20000,20
final,frequency/depth_tree,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(397.000, 130.000, 72.000, 47.000, 31.000, 323.000)","(271, 322)", 723.152,709.085,16.133,20000,20
