version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate/frequency/even_list,min_len,5.000,1.991,"(500, 500)",,-3.009,0.000,20000,20
final,dumb_iterate/frequency/even_list,min_len,5.000,1.001,"(1000, 1)",,-3.999,0.017,20000,20
