version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w/frequency/sized_list,nil,0.100,0.491,"(500, 500)",,0.391,0.000,20000,20
final,dumb_iterate_ratios_w/frequency/sized_list,nil,0.100,0.117,"(12, 88)",,0.017,0.003,20000,20
