version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/rb_tree,black,0.800,0.534,"(500, 500, 500, 500)",,0.266,0.002,20000,20
final,frequency/rb_tree,black,0.800,0.800,"(299, 53, 272, 1128)",,0.000,25.599,20000,20
