version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/rb_tree,black,1.000,0.534,"(500, 500, 500, 500)",,0.466,0.002,20000,20
final,frequency/rb_tree,black,1.000,0.842,"(70, 11, 50, 453)",,0.158,26.999,20000,20
