version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/unrolled/depth_tree,stick,0.100,0.334,"(500, 500, 500, 500, 500, 500)",,0.234,0.000,20000,20
final,dumb_enumerate_ratios_smaller/unrolled/depth_tree,stick,0.100,0.097,"(25, 75, 0, 100, 25, 75)",,0.003,0.060,20000,20
