version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/frequency/depth_tree,min_height,3.000,1.736,"(500, 500)",,-1.264,0.000,20000,20
final,dumb_enumerate_ratios_smaller/frequency/depth_tree,min_height,3.000,0.000,"(100, 0)",,-3.000,0.005,20000,20
