version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/frequency/depth_tree,h_bal,0.300,0.980,"(500, 500)",,0.680,0.000,20000,20
final,dumb_enumerate_ratios_smaller/frequency/depth_tree,h_bal,0.300,0.148,"(75, 25)",,0.152,0.005,20000,20
