version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/depth_bst,min_stick,0.100,0.349,"(500, 500)",,0.249,0.001,20000,20
final,frequency/depth_bst,min_stick,0.100,0.000,"(938, 2)",,-0.100,15.508,20000,20
