version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,frequency/depth_bst,uni_height,5.000,"(504.000, 144.000, 75.000, 55.000, 51.000, 171.000)","(500, 500)", 776.220,763.628,0.001,50000,50
final,frequency/depth_bst,uni_height,5.000,"(381.000, 117.000, 85.000, 62.000, 72.000, 283.000)","(513, 720)", 475.960,463.368,42.113,50000,50
