version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_smaller/unrolled/depth_tree,h_bal,0.300,0.845,"(500, 500, 500, 500, 500, 500)",,0.545,0.000,20000,20
final,dumb_iterate_ratios_smaller/unrolled/depth_tree,h_bal,0.300,0.301,"(25, 75, 0, 100, 0, 100)",,0.001,0.069,20000,20
