version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_smaller/unrolled/depth_tree,min_height,3.000,1.711,"(500, 500, 500, 500, 500, 500)",,-1.289,0.000,20000,20
final,dumb_iterate_ratios_smaller/unrolled/depth_tree,min_height,3.000,0.000,"(100, 0, 0, 100, 0, 100)",,-3.000,0.066,20000,20
