version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w/unrolled/depth_tree,stick,0.500,0.332,"(500, 500, 500, 500, 500, 500)",,0.168,0.000,20000,20
final,dumb_iterate_ratios_w/unrolled/depth_tree,stick,0.500,0.500,"(0, 100, 100, 0, 0, 100)",,0.000,0.634,20000,20
