version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/unrolled/depth_bst,stick,0.800,0.347,"(500, 500, 500, 500, 500, 500)",,0.453,0.000,20000,20
final,dumb_iterate_ratios/unrolled/depth_bst,stick,0.800,0.798,"(10, 90, 80, 19, 90, 9)",,0.002,0.209,20000,20
