version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/unrolled/depth_bst,stick,0.100,0.358,"(500, 500, 500, 500, 500, 500)",,0.258,0.000,20000,20
final,dumb_iterate_ratios/unrolled/depth_bst,stick,0.100,0.100,"(90, 9, 80, 19, 90, 9)",,0.000,0.210,20000,20
