version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/unrolled/depth_bst,h_bal,2.000,0.764,"(500, 500, 500, 500, 500, 500)",,1.236,0.000,20000,20
final,dumb_iterate_ratios/unrolled/depth_bst,h_bal,2.000,1.998,"(20, 80, 0, 100, 60, 40)",,0.002,0.239,20000,20
