version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate/frequency/even_list,nil,0.100,0.000,"(500, 500)",,0.100,0.000,20000,20
final,dumb_iterate/frequency/even_list,nil,0.100,0.000,"(1000, 1000)",,0.100,0.016,20000,20
