version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w/frequency/depth_tree,stick,0.100,0.315,"(500, 500)",,0.215,0.000,20000,20
final,dumb_iterate_ratios_w/frequency/depth_tree,stick,0.100,0.113,"(12, 88)",,0.013,0.011,20000,20
