version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(506.000, 153.000, 71.000, 56.000, 48.000, 166.000)","(500, 500, 500, 500)", 904.892,890.825,0.001,20000,20
final,parametrized/depth_bst,uni_height,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000)","(352.000, 139.000, 76.000, 66.000, 110.000, 257.000)","(293, 611, 517, 66)", 389.036,374.969,19.359,20000,20
