version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,parametrized/depth_bst,h_bal,2.000,0.781,"(500, 500, 500, 500)",,1.219,0.002,20000,20
final,parametrized/depth_bst,h_bal,2.000,1.558,"(2, 775, 1139, 149)",,0.442,19.883,20000,20
