data type,feature vector,#bool_gen,#weights,target,start dist,end dist,start score,end score,time
constructors_10._10._10._10._20000_20.csv,constructors,3,6,"(10.000, 10.000, 10.000, 10.000)","(1.733, 1.780, 1.787, 4.300)","(5.208, 5.568, 5.089, 14.865)",14.098,-0.449,87.454
constructors_10._-1._-1._30._20000_20.csv,constructors,3,6,"(10.000, -1.000, -1.000, 30.000)","(1.934, 1.895, 1.995, 4.824)","(9.872, 3.513, 17.650, 30.035)",21.643,-5.989,89.828
constructors_10._0.01_0.01_0.01_20000_20.csv,constructors,3,6,"(10.000, 0.010, 0.010, 0.010)","(1.991, 2.013, 1.934, 4.938)","(1.001, 0.008, 0.005, 0.014)",3196.823,-1.385,58.026
constructors_-1._-1._0.01_-1._20000_20.csv,constructors,3,6,"(-1.000, -1.000, 0.010, -1.000)","(2.088, 1.983, 2.138, 5.209)","(0.191, 0.942, 0.010, 0.143)",448.997,-3.841,71.894
constructors_30._10._10._-1._20000_20.csv,constructors,3,6,"(30.000, 10.000, 10.000, -1.000)","(1.985, 1.968, 1.980, 4.933)","(29.393, 9.873, 12.783, 51.049)",31.230,-7.027,138.765
