version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/parametrized/sized_list_1_const,len,5.000,0.953,"(500, 500, 500)",,4.047,0.000,20000,20
final,dumb_enumerate_ratios_smaller/parametrized/sized_list_1_const,len,5.000,5.531,"(0, 100, 100)",,0.531,0.005,20000,20
