version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/parametrized/sized_list_1_const,nil,0.100,0.503,"(500, 500, 500)",,0.403,0.001,20000,20
final,dumb_enumerate_ratios_smaller/parametrized/sized_list_1_const,nil,0.100,0.080,"(0, 100, 100)",,0.020,0.006,20000,20
