version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w/unrolled/depth_tree,stick,0.100,0.314,"(500, 500, 500, 500, 500, 500)",,0.214,0.000,20000,20
final,dumb_iterate_ratios_w/unrolled/depth_tree,stick,0.100,0.100,"(53, 47, 17, 83, 12, 88)",,0.000,0.631,20000,20
