version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w/unrolled/sized_list,min_nil,0.100,0.502,"(500, 500, 500, 500)",,0.402,0.000,20000,20
final,dumb_iterate_ratios_w/unrolled/sized_list,min_nil,0.100,0.000,"(0, 100, 100, 0)",,-0.100,0.021,20000,20
