version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w/unrolled/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(498.000, 242.000, 138.000, 63.000, 28.000, 13.000, 10.000, 2.000, 2.000, 2.000, 2.000)","(500, 500, 500, 500)", 2637.150,2616.124,0.000,20000,20
final,dumb_iterate_ratios_w/unrolled/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(159.000, 133.000, 104.000, 94.000, 84.000, 71.000, 61.000, 49.000, 34.000, 36.000, 175.000)","(17, 83, 17, 83)", 253.098,232.072,0.022,20000,20
