version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w/unrolled/sized_list,nil,0.100,0.491,"(500, 500, 500, 500)",,0.391,0.000,20000,20
final,dumb_iterate_ratios_w/unrolled/sized_list,nil,0.100,0.098,"(12, 88, 30, 70)",,0.002,0.022,20000,20
