version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w2/frequency/sized_list,nil,0.100,0.491,"(500, 500)",,0.391,0.000,0,0
final,dumb_iterate_ratios_w2/frequency/sized_list,nil,0.100,0.148,"(15, 85)",,0.048,0.002,0,0
