version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w2/frequency/even_list,len,5.000,1.952,"(500, 500)",,3.048,0.000,20000,20
final,dumb_iterate_ratios_w2/frequency/even_list,len,5.000,5.117,"(17, 83)",,0.117,0.004,20000,20
