version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate/frequency/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(480.000, 268.000, 117.000, 68.000, 37.000, 14.000, 8.000, 6.000, 2.000, 0.000, 0.000)","(500, 500)", 2544.266,2523.240,0.000,20000,20
final,dumb_iterate/frequency/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(166.000, 143.000, 109.000, 106.000, 60.000, 96.000, 64.000, 39.000, 38.000, 35.000, 144.000)","(200, 1000)", 242.560,221.534,0.028,20000,20
