version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,Dragen,constructors,"(30.000, 10.000, 10.000, -1.000)","(1.985, 1.968, 1.980, 4.933)","(500, 500, 500, 500, 500, 500)", 39.045,31.230,0.001,20000,20
final,Dragen,constructors,"(30.000, 10.000, 10.000, -1.000)","(29.393, 9.873, 12.783, 51.049)","(260, 113, 10, 162, 426, 1030)", 0.788,-7.027,138.765,20000,20
