version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/frequency/even_list,len,5.000,2.019,"(500, 500)",,2.981,0.000,20000,20
final,dumb_enumerate_ratios_smaller/frequency/even_list,len,5.000,3.756,"(25, 75)",,1.244,0.001,20000,20
