version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/frequency/even_list,min_len,5.000,2.011,"(500, 500)",,-2.989,0.000,20000,20
final,dumb_enumerate_ratios_smaller/frequency/even_list,min_len,5.000,1.000,"(100, 0)",,-4.000,0.002,20000,20
