version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/frequency/even_list,uni_len,"(1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000, 11.000)","(509.000, 235.000, 142.000, 59.000, 25.000, 16.000, 5.000, 3.000, 3.000, 1.000, 2.000)","(500, 500)", 2727.680,2706.654,0.000,20000,20
final,dumb_enumerate_ratios_smaller/frequency/even_list,uni_len,"(1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000, 11.000)","(251.000, 188.000, 139.000, 94.000, 89.000, 58.000, 46.000, 36.000, 19.000, 21.000, 59.000)","(25, 75)", 600.302,579.276,0.001,20000,20
