version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/unrolled/depth_bst,h_bal,2.000,0.810,"(500, 500, 500, 500, 500, 500)",,1.190,0.000,0,0
final,greedy_enumerate/unrolled/depth_bst,h_bal,2.000,2.837,"(9, 90, 100, 0, 9, 90)",,0.837,0.005,0,0
