version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios/frequency/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(493.000, 243.000, 141.000, 54.000, 30.000, 17.000, 11.000, 6.000, 2.000, 2.000, 1.000)","(500, 500)", 2588.750,2567.724,0.000,20000,20
final,dumb_iterate_ratios/frequency/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(184.000, 157.000, 128.000, 105.000, 74.000, 71.000, 53.000, 41.000, 46.000, 26.000, 115.000)","(20, 80)", 286.318,265.292,0.003,20000,20
