version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/parametrized/depth_tree,height,3.000,1.574,"(500, 500, 500, 500)",,1.426,0.001,0,0
final,greedy_enumerate/parametrized/depth_tree,height,3.000,2.411,"(50, 50, 0, 100)",,0.589,0.006,0,0
