version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/parametrized/depth_tree,h_bal,2.000,0.864,"(500, 500, 500, 500)",,1.136,0.000,0,0
final,greedy_enumerate/parametrized/depth_tree,h_bal,2.000,1.155,"(50, 50, 0, 100)",,0.845,0.006,0,0
