version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w2/unrolled/depth_tree,h_bal,1.500,0.904,"(500, 500, 500, 500, 500, 500)",,0.596,0.000,20000,20
final,dumb_iterate_ratios_w2/unrolled/depth_tree,h_bal,1.500,1.502,"(28, 71, 50, 50, 0, 100)",,0.002,0.834,20000,20
