version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/parametrized/even_list,uni_len,"(1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000, 11.000)","(505.000, 247.000, 117.000, 70.000, 30.000, 16.000, 7.000, 4.000, 2.000, 1.000, 1.000)","(500, 500, 500, 500)", 2694.350,2673.324,0.000,0,0
final,greedy_enumerate/parametrized/even_list,uni_len,"(1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000, 11.000)","(88.000, 80.000, 57.000, 64.000, 63.000, 47.000, 47.000, 38.000, 24.000, 16.000, 476.000)","(9, 90, 0, 100)", 1846.008,1824.982,0.002,0,0
