version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/parametrized/even_list,nil,0.100,0.000,"(500, 500, 500, 500)",,0.100,0.000,0,0
final,greedy_enumerate/parametrized/even_list,nil,0.100,0.000,"(0, 100, 0, 100)",,0.100,0.002,0,0
