version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/unrolled/sized_list,len,5.000,0.995,"(500, 500, 500, 500)",,4.005,0.000,0,0
final,greedy_enumerate/unrolled/sized_list,len,5.000,7.530,"(9, 90, 0, 100)",,2.530,0.002,0,0
