version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,unrolled/rb_tree,min_black,0.200,0.524,"(500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500)",,0.324,0.002,20000,20
final,unrolled/rb_tree,min_black,0.200,0.419,"(9, 307, 169, 904, 306, 444, 831, 892, 760, 751, 531, 955, 451, 731, 284, 295, 376, 931, 728, 481)",,0.219,28.750,20000,20
