version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_smaller/frequency/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(506.000, 237.000, 142.000, 62.000, 31.000, 13.000, 6.000, 1.000, 1.000, 0.000, 1.000)","(500, 500)", 2711.202,2690.176,0.000,20000,20
final,dumb_enumerate_ratios_smaller/frequency/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(235.000, 198.000, 132.000, 111.000, 76.000, 62.000, 54.000, 33.000, 23.000, 23.000, 53.000)","(25, 75)", 558.326,537.300,0.001,20000,20
