version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w2/frequency/rb_tree,black,0.200,0.534,"(500, 500, 500, 500)",,0.334,0.001,0,0
final,dumb_iterate_ratios_w2/frequency/rb_tree,black,0.200,0.333,"(0, 100, 100, 0)",,0.133,0.031,0,0
