version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios_w2/unrolled/sized_list,min_nil,0.100,0.512,"(500, 500, 500, 500)",,0.412,0.000,20000,20
final,dumb_enumerate_ratios_w2/unrolled/sized_list,min_nil,0.100,0.000,"(0, 100, 100, 0)",,-0.100,0.023,20000,20
