version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate/frequency/rb_tree,min_black,0.200,0.532,"(500, 500, 500, 500)",,0.332,0.000,20000,20
final,dumb_iterate/frequency/rb_tree,min_black,0.200,0.333,"(1, 1000, 1000, 1)",,0.133,6.640,20000,20
