version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/frequency/depth_bst,h_bal,2.000,0.767,"(500, 500)",,1.233,0.000,20000,20
final,dumb_enumerate_ratios/frequency/depth_bst,h_bal,2.000,1.296,"(20, 80)",,0.704,0.008,20000,20
