version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/frequency/depth_bst,min_stick,0.100,0.353,"(500, 500)",,0.253,0.000,20000,20
final,dumb_enumerate_ratios/frequency/depth_bst,min_stick,0.100,0.000,"(100, 0)",,-0.100,0.007,20000,20
